Time,5 μM SAM,10 μM SAM,20 μM SAM,50 μM SAM,100 μM SAM,200 μM SAM
0.897525,0.070013333,0.0801,0.088143333,0.09382,0.10364,0.098886667
0.904163,0.06424,0.06786,0.084893333,0.08627,0.09758,0.091223333
0.91085,0.063946667,0.062376667,0.081803333,0.090286667,0.09205,0.089536667
0.917575,0.064873333,0.073223333,0.08948,0.08815,0.09694,0.092763333
0.92435,0.064123333,0.06738,0.082933333,0.09074,0.09636,0.09304
0.931175,0.05551,0.06465,0.081513333,0.08779,0.095983333,0.087863333
0.93805,0.065806667,0.067953333,0.092036667,0.09066,0.100103333,0.093406667
0.944963,0.055956667,0.060173333,0.08084,0.08707,0.09594,0.082963333
0.951937,0.063346667,0.07289,0.083403333,0.086323333,0.096806667,0.08836
0.95895,0.05958,0.067816667,0.0846,0.08287,0.098096667,0.08629
0.966012,0.058116667,0.065576667,0.080096667,0.083293333,0.090283333,0.083823333
0.973125,0.060063333,0.06778,0.07878,0.07912,0.093413333,0.08828
0.980287,0.058993333,0.07092,0.08273,0.087236667,0.096116667,0.08872
0.987487,0.06098,0.064886667,0.081876667,0.089666667,0.096596667,0.09234
0.99475,0.063326667,0.069763333,0.08688,0.088913333,0.09458,0.089113333
1.00206,0.062313333,0.063033333,0.08204,0.082746667,0.094516667,0.089096667
1.00943,0.057003333,0.063646667,0.08173,0.07743,0.088096667,0.078766667
1.01684,0.05255,0.06665,0.082463333,0.081556667,0.090793333,0.08851
1.0243,0.057706667,0.065416667,0.083336667,0.08648,0.090103333,0.078903333
1.03182,0.05633,0.068356667,0.076286667,0.09004,0.09461,0.08767
1.03939,0.05794,0.059583333,0.087806667,0.082536667,0.094666667,0.087286667
1.04701,0.05799,0.056676667,0.08335,0.083433333,0.09321,0.088086667
1.05469,0.055256667,0.068046667,0.08072,0.083726667,0.095136667,0.08613
1.06241,0.060166667,0.069486667,0.08312,0.089566667,0.09118,0.08872
1.07019,0.058846667,0.06315,0.078316667,0.080796667,0.087743333,0.086123333
1.07802,0.057946667,0.068723333,0.083726667,0.084126667,0.096813333,0.087563333
1.08591,0.060123333,0.071833333,0.08476,0.084353333,0.091033333,0.088773333
1.09385,0.055346667,0.056573333,0.077186667,0.075926667,0.086776667,0.080846667
1.10185,0.05857,0.068143333,0.08011,0.09054,0.09418,0.09146
1.10991,0.0625,0.065653333,0.078676667,0.08549,0.093616667,0.0865
1.11801,0.059153333,0.060476667,0.07722,0.086153333,0.089686667,0.082313333
1.12619,0.06233,0.067603333,0.077516667,0.0855,0.094656667,0.086256667
1.1344,0.063293333,0.06385,0.08127,0.08278,0.091353333,0.084763333
1.14269,0.055063333,0.061506667,0.073256667,0.080166667,0.09193,0.086976667
1.15103,0.061276667,0.06954,0.0878,0.08643,0.09342,0.09116
1.15941,0.04385,0.0491,0.068516667,0.076496667,0.079073333,0.07446
1.16786,0.056073333,0.065933333,0.08376,0.079276667,0.091176667,0.079803333
1.17638,0.05853,0.06349,0.082413333,0.082503333,0.08886,0.08964
1.18495,0.062763333,0.064433333,0.081203333,0.083013333,0.091906667,0.084953333
1.19358,0.049706667,0.06196,0.08033,0.077263333,0.08837,0.08585
1.20226,0.057376667,0.066006667,0.07969,0.07939,0.090846667,0.083563333
